id,Marital status,Application mode,Application order,Course,evening attendance,Previous qualification,Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Output
1049.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,23.0,28.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,7.0,15.014285714285714,0.0,0.0,8.0,8.0,8.0,16.0875,0.0,12.4,0.5,1.79,2.0
229.0,1.0,14.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,6.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,8.0,15.0,7.0,11.571428571428571,0.0,0.0,8.0,15.0,7.0,11.571428571428571,0.0,12.7,3.7,-1.7,2.0
3951.0,1.0,4.0,1.0,9.0,1.0,3.0,1.0,6.0,19.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,0.0
2152.0,1.0,1.0,4.0,12.0,1.0,1.0,1.0,23.0,27.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,7.0,9.0,7.0,14.283333333333337,0.0,0.0,8.0,9.0,8.0,13.125555555555556,0.0,15.5,2.8,-4.06,2.0
211.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,6.0,12.916666666666666,0.0,0.0,7.0,7.0,6.0,12.916666666666666,0.0,7.6,2.6,0.32,2.0
4375.0,1.0,14.0,1.0,17.0,0.0,1.0,1.0,22.0,27.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0
2349.0,4.0,12.0,1.0,11.0,1.0,1.0,1.0,22.0,14.0,10.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,44.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,11.5,0.0,12.4,0.5,1.79,2.0
3133.0,1.0,1.0,6.0,12.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,7.0,8.0,6.0,13.25,0.0,0.0,8.0,8.0,8.0,13.8375,0.0,13.9,-0.3,0.79,1.0
3708.0,1.0,8.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,10.0,11.0,1.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,8.0,5.0,11.8,0.0,11.1,0.6,2.02,0.0
1564.0,1.0,8.0,4.0,6.0,1.0,1.0,1.0,22.0,1.0,4.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,0.0,6.0,9.0,6.0,13.166666666666666,0.0,0.0,6.0,8.0,4.0,14.0,0.0,13.9,-0.3,0.79,1.0
1407.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,23.0,1.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,6.0,6.0,5.0,12.2,0.0,0.0,6.0,7.0,5.0,10.8,0.0,10.8,1.4,1.74,1.0
3582.0,1.0,12.0,1.0,17.0,0.0,1.0,1.0,23.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0
1983.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,23.0,14.0,6.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,7.0,6.0,13.966666666666669,0.0,0.0,7.0,7.0,6.0,13.966666666666669,0.0,7.6,2.6,0.32,2.0
1289.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,13.0,14.0,10.0,8.0,1.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,7.0,8.0,6.0,14.333333333333334,0.0,0.0,8.0,9.0,7.0,13.771428571428572,0.0,11.1,0.6,2.02,2.0
301.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,23.0,27.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,21.0,0.0,0.0,5.0,7.0,4.0,12.0,0.0,0.0,5.0,5.0,5.0,12.2,0.0,10.8,1.4,1.74,2.0
1668.0,1.0,15.0,1.0,5.0,1.0,14.0,1.0,1.0,28.0,5.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,0.0,2.0,7.0,9.0,5.0,11.6,0.0,5.0,9.0,9.0,5.0,10.0,0.0,12.4,0.5,1.79,0.0
1155.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,11.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,9.0,4.0,12.25,0.0,0.0,5.0,10.0,4.0,12.0,0.0,8.9,1.4,3.51,1.0
17.0,1.0,8.0,2.0,12.0,1.0,1.0,1.0,13.0,1.0,6.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,7.0,8.0,7.0,13.30625,0.0,0.0,8.0,8.0,8.0,14.545,0.0,15.5,2.8,-4.06,2.0
238.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,13.0,1.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,5.0,14.0,4.0,13.5,2.0,0.0,5.0,10.0,4.0,14.25,0.0,9.4,-0.8,-3.12,0.0
3126.0,1.0,8.0,1.0,10.0,1.0,1.0,1.0,22.0,14.0,10.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,11.0,6.0,10.375,0.0,0.0,6.0,12.0,3.0,11.666666666666666,0.0,12.7,3.7,-1.7,1.0
1999.0,1.0,16.0,1.0,9.0,1.0,1.0,1.0,13.0,14.0,10.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,14.0,15.0,17.0,14.0,10.214285714285714,0.0,13.0,13.0,13.0,13.0,11.384615384615383,0.0,16.2,0.3,-0.92,2.0
1133.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,13.0,1.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,7.0,14.071428571428571,0.0,0.0,8.0,8.0,8.0,15.1625,0.0,13.9,-0.3,0.79,2.0
4086.0,1.0,12.0,1.0,3.0,0.0,12.0,1.0,22.0,27.0,10.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,0.0,0.0,6.0,7.0,6.0,12.666666666666666,0.0,0.0,6.0,7.0,6.0,13.333333333333334,0.0,12.7,3.7,-1.7,2.0
268.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,22.0,27.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,8.0,6.0,12.5,0.0,10.8,1.4,1.74,2.0
851.0,1.0,3.0,2.0,16.0,1.0,1.0,1.0,13.0,14.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,10.0,5.0,12.6,0.0,0.0,6.0,9.0,4.0,11.25,0.0,12.7,3.7,-1.7,1.0
1183.0,1.0,17.0,1.0,6.0,1.0,16.0,1.0,13.0,28.0,10.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,0.0,7.0,10.0,15.0,8.0,13.75,0.0,4.0,9.0,17.0,5.0,13.2,0.0,8.9,1.4,3.51,0.0
3257.0,2.0,12.0,1.0,4.0,1.0,12.0,1.0,22.0,14.0,10.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,0.0,0.0,6.0,11.0,5.0,12.6,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,11.1,0.6,2.02,2.0
4405.0,1.0,1.0,4.0,12.0,1.0,1.0,1.0,22.0,27.0,8.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,8.0,8.0,7.0,14.314285714285717,0.0,0.0,8.0,8.0,7.0,14.314285714285717,0.0,12.7,3.7,-1.7,2.0
4113.0,4.0,12.0,2.0,13.0,1.0,1.0,1.0,23.0,27.0,8.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0
3969.0,1.0,15.0,1.0,17.0,0.0,14.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0.0,0.0,5.0,5.0,5.0,12.0,0.0,0.0,5.0,7.0,5.0,11.4,0.0,12.7,3.7,-1.7,2.0
2718.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,14.115714285714288,0.0,0.0,8.0,8.0,7.0,14.115714285714288,0.0,10.8,1.4,1.74,2.0
2483.0,1.0,17.0,1.0,4.0,1.0,16.0,1.0,1.0,28.0,10.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,7.0,12.0,20.0,10.0,12.7,0.0,5.0,12.0,14.0,11.0,12.181818181818182,0.0,8.9,1.4,3.51,2.0
2788.0,1.0,12.0,1.0,14.0,1.0,1.0,1.0,13.0,14.0,8.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,24.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0
4100.0,1.0,14.0,1.0,13.0,1.0,1.0,1.0,1.0,1.0,5.0,9.0,1.0,1.0,0.0,1.0,0.0,0.0,20.0,0.0,1.0,7.0,9.0,7.0,12.333333333333334,0.0,0.0,8.0,8.0,8.0,12.625,0.0,12.7,3.7,-1.7,1.0
3886.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,13.0,14.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,7.0,5.0,15.0,0.0,12.4,0.5,1.79,1.0
2696.0,1.0,12.0,1.0,11.0,1.0,12.0,1.0,13.0,14.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,34.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,15.5,2.8,-4.06,0.0
194.0,1.0,1.0,4.0,12.0,1.0,1.0,1.0,23.0,28.0,10.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,12.242857142857144,0.0,0.0,8.0,8.0,7.0,12.242857142857144,0.0,12.7,3.7,-1.7,2.0
2520.0,1.0,1.0,6.0,11.0,1.0,1.0,1.0,23.0,27.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,12.4,0.5,1.79,2.0
4293.0,1.0,1.0,6.0,11.0,1.0,1.0,1.0,13.0,14.0,10.0,10.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,16.0,3.0,10.333333333333334,0.0,0.0,6.0,16.0,1.0,11.0,0.0,10.8,1.4,1.74,0.0
3055.0,5.0,4.0,1.0,8.0,1.0,3.0,1.0,13.0,28.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,1.0,5.0,8.0,3.0,14.666666666666666,2.0,0.0,5.0,7.0,2.0,13.0,2.0,10.8,1.4,1.74,0.0
2003.0,1.0,8.0,5.0,16.0,1.0,1.0,1.0,13.0,28.0,5.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,8.0,6.0,11.666666666666666,0.0,0.0,6.0,9.0,4.0,12.0,0.0,10.8,1.4,1.74,0.0
2876.0,1.0,12.0,1.0,13.0,1.0,1.0,3.0,3.0,3.0,5.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,12.4,0.5,1.79,0.0
1617.0,1.0,12.0,1.0,3.0,0.0,1.0,1.0,22.0,1.0,8.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,6.0,8.0,5.0,11.4,0.0,0.0,6.0,8.0,5.0,11.8,0.0,15.5,2.8,-4.06,0.0
1839.0,1.0,12.0,1.0,5.0,1.0,1.0,1.0,1.0,14.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,0.0,6.0,6.0,6.0,15.166666666666666,0.0,0.0,6.0,6.0,2.0,15.5,0.0,15.5,2.8,-4.06,2.0
1799.0,1.0,8.0,3.0,11.0,1.0,1.0,12.0,23.0,3.0,10.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,20.0,1.0,0.0,6.0,14.0,3.0,12.333333333333334,0.0,0.0,6.0,16.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0
1529.0,1.0,5.0,1.0,12.0,1.0,1.0,10.0,3.0,3.0,3.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,23.0,1.0,0.0,8.0,11.0,7.0,11.328571428571427,0.0,0.0,8.0,11.0,7.0,11.328571428571427,0.0,12.7,3.7,-1.7,0.0
3459.0,4.0,14.0,4.0,17.0,0.0,9.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0
4047.0,2.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,10.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,13.9,0.0,0.0,8.0,8.0,7.0,13.9,0.0,12.7,3.7,-1.7,2.0
1713.0,1.0,15.0,1.0,6.0,1.0,14.0,1.0,1.0,3.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,2.0,6.0,11.0,4.0,12.5,0.0,1.0,6.0,18.0,2.0,11.5,0.0,12.4,0.5,1.79,1.0
1308.0,1.0,9.0,1.0,12.0,1.0,1.0,1.0,22.0,28.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,13.314285714285717,0.0,0.0,8.0,8.0,7.0,13.314285714285717,0.0,12.7,3.7,-1.7,2.0
2119.0,1.0,8.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,1.0
1726.0,1.0,14.0,1.0,10.0,1.0,1.0,1.0,19.0,24.0,13.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,29.0,0.0,9.0,16.0,17.0,16.0,12.588235294117649,0.0,10.0,13.0,14.0,13.0,13.357142857142858,0.0,9.4,-0.8,-3.12,2.0
132.0,1.0,1.0,4.0,9.0,1.0,1.0,1.0,1.0,14.0,5.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,0.0,0.0,5.0,7.0,5.0,12.4,0.0,0.0,5.0,5.0,5.0,14.6,0.0,8.9,1.4,3.51,2.0
4187.0,2.0,12.0,1.0,3.0,0.0,1.0,1.0,22.0,28.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0.0,0.0,6.0,8.0,5.0,11.833333333333334,0.0,0.0,6.0,6.0,6.0,13.0,0.0,16.2,0.3,-0.92,2.0
831.0,1.0,12.0,1.0,10.0,1.0,7.0,1.0,19.0,24.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,47.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0
3498.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,23.0,28.0,6.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,0.0,0.0,6.0,8.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,13.5,0.0,12.7,3.7,-1.7,2.0
3712.0,1.0,12.0,1.0,9.0,1.0,1.0,1.0,1.0,14.0,5.0,8.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,0.0,5.0,13.0,3.0,10.75,0.0,0.0,5.0,9.0,3.0,10.333333333333334,0.0,15.5,2.8,-4.06,0.0
1879.0,1.0,8.0,1.0,12.0,1.0,1.0,1.0,13.0,3.0,5.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,8.0,8.0,7.0,13.55714285714286,0.0,0.0,8.0,8.0,7.0,13.55714285714286,0.0,12.7,3.7,-1.7,2.0
2545.0,1.0,1.0,3.0,15.0,1.0,1.0,1.0,3.0,1.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,16.0,0.0,0.0,6.0,7.0,6.0,14.333333333333334,0.0,12.4,0.5,1.79,2.0
1595.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,27.0,5.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,8.0,4.0,12.5,0.0,0.0,5.0,6.0,4.0,11.0,0.0,7.6,2.6,0.32,1.0
3319.0,1.0,7.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,19.0,0.0,0.0,6.0,11.0,5.0,11.2,0.0,0.0,6.0,7.0,6.0,12.0,0.0,9.4,-0.8,-3.12,2.0
2245.0,1.0,8.0,4.0,10.0,1.0,1.0,1.0,22.0,27.0,10.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,0.0,0.0,6.0,6.0,6.0,12.333333333333334,0.0,0.0,6.0,7.0,6.0,13.666666666666666,0.0,8.9,1.4,3.51,2.0
2195.0,1.0,1.0,2.0,15.0,1.0,1.0,1.0,23.0,14.0,5.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,8.0,4.0,12.0,0.0,0.0,6.0,8.0,6.0,12.285714285714286,0.0,15.5,2.8,-4.06,1.0
3272.0,4.0,13.0,1.0,9.0,1.0,1.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,41.0,0.0,8.0,14.0,24.0,11.0,12.25,3.0,5.0,10.0,12.0,10.0,13.4,0.0,9.4,-0.8,-3.12,2.0
4052.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,22.0,27.0,10.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,6.0,12.0,4.0,11.25,0.0,0.0,6.0,12.0,3.0,11.333333333333334,0.0,7.6,2.6,0.32,0.0
628.0,1.0,8.0,2.0,15.0,1.0,1.0,1.0,1.0,28.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,13.0,0.0,0.0,6.0,6.0,6.0,14.166666666666666,0.0,12.4,0.5,1.79,2.0
2852.0,1.0,17.0,1.0,4.0,1.0,16.0,1.0,1.0,1.0,22.0,29.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,0.0,7.0,13.0,21.0,11.0,11.909090909090908,0.0,5.0,11.0,14.0,11.0,10.727272727272728,0.0,8.9,1.4,3.51,2.0
1277.0,2.0,12.0,1.0,9.0,1.0,1.0,1.0,22.0,27.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,5.0,8.0,4.0,12.5,1.0,0.0,5.0,8.0,5.0,11.8,0.0,9.4,-0.8,-3.12,0.0
2922.0,2.0,12.0,1.0,10.0,1.0,12.0,1.0,22.0,27.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,0.0,0.0,6.0,14.0,6.0,11.333333333333334,0.0,0.0,6.0,11.0,5.0,12.4,0.0,15.5,2.8,-4.06,0.0
4345.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,14.0,6.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,0.0,6.0,6.0,6.0,13.333333333333334,0.0,9.4,-0.8,-3.12,2.0
4084.0,2.0,12.0,1.0,9.0,1.0,1.0,1.0,1.0,14.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,0.0
4353.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,2.0
987.0,1.0,8.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,18.0,0.0,0.0,6.0,7.0,5.0,10.8,1.0,0.0,6.0,6.0,0.0,0.0,0.0,7.6,2.6,0.32,0.0
1462.0,1.0,1.0,3.0,14.0,1.0,1.0,1.0,3.0,14.0,3.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,19.0,0.0,0.0,5.0,7.0,3.0,11.666666666666666,0.0,0.0,5.0,5.0,4.0,12.0,0.0,9.4,-0.8,-3.12,1.0
1136.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,22.0,28.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,8.0,6.0,13.625,0.0,10.8,1.4,1.74,2.0
3650.0,1.0,14.0,1.0,5.0,1.0,1.0,1.0,1.0,28.0,4.0,10.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,5.0,12.0,12.0,12.0,13.25,0.0,5.0,12.0,12.0,11.0,12.727272727272728,0.0,15.5,2.8,-4.06,2.0
2911.0,1.0,1.0,6.0,12.0,1.0,1.0,1.0,13.0,14.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,8.0,8.0,8.0,13.27625,0.0,0.0,8.0,8.0,8.0,13.27625,0.0,9.4,-0.8,-3.12,2.0
4192.0,1.0,8.0,2.0,16.0,1.0,1.0,1.0,22.0,27.0,6.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,0.0,0.0,6.0,9.0,4.0,12.25,0.0,0.0,6.0,8.0,5.0,11.6,0.0,10.8,1.4,1.74,1.0
3881.0,1.0,1.0,2.0,11.0,1.0,1.0,1.0,1.0,14.0,6.0,8.0,1.0,0.0,0.0,1.0,0.0,1.0,20.0,0.0,0.0,6.0,6.0,6.0,13.833333333333334,0.0,0.0,6.0,6.0,6.0,15.0,0.0,11.1,0.6,2.02,2.0
2681.0,2.0,12.0,1.0,12.0,1.0,12.0,1.0,23.0,28.0,8.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,36.0,0.0,0.0,7.0,9.0,6.0,12.783333333333331,0.0,0.0,8.0,11.0,0.0,0.0,0.0,16.2,0.3,-0.92,0.0
3269.0,1.0,14.0,2.0,15.0,1.0,1.0,1.0,19.0,24.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,4.0,8.0,11.0,7.0,13.285714285714286,0.0,4.0,7.0,13.0,5.0,11.6,0.0,9.4,-0.8,-3.12,0.0
2364.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,13.0,14.0,10.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,0.0,0.0,6.0,9.0,4.0,12.0,2.0,0.0,6.0,10.0,4.0,12.5,0.0,15.5,2.8,-4.06,1.0
992.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,6.0,8.0,6.0,11.428571428571429,0.0,0.0,6.0,7.0,6.0,11.0,0.0,11.1,0.6,2.02,0.0
1821.0,1.0,1.0,3.0,12.0,1.0,1.0,1.0,3.0,1.0,5.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,7.0,11.0,4.0,12.65,0.0,0.0,7.0,9.0,5.0,11.1,0.0,12.4,0.5,1.79,1.0
2065.0,1.0,1.0,2.0,16.0,1.0,1.0,1.0,1.0,28.0,10.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,19.0,0.0,0.0,6.0,7.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,15.0,0.0,15.5,2.8,-4.06,2.0
179.0,1.0,4.0,1.0,12.0,1.0,3.0,1.0,1.0,1.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,0.0,2.0,7.0,8.0,6.0,14.35,0.0,3.0,8.0,10.0,6.0,14.583333333333334,0.0,16.2,0.3,-0.92,0.0
788.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,22.0,27.0,1.0,12.0,0.0,0.0,1.0,1.0,0.0,1.0,18.0,0.0,0.0,5.0,5.0,5.0,14.4,0.0,0.0,5.0,5.0,5.0,14.0,0.0,7.6,2.6,0.32,0.0
2284.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,13.0,28.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,1.0,6.0,8.0,6.0,13.428571428571429,1.0,0.0,6.0,12.0,4.0,11.5,0.0,13.9,-0.3,0.79,1.0
241.0,1.0,7.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,24.0,0.0,11.0,17.0,19.0,11.0,12.909090909090908,0.0,9.0,13.0,15.0,9.0,13.555555555555555,0.0,12.4,0.5,1.79,1.0
2307.0,4.0,14.0,2.0,17.0,0.0,13.0,1.0,3.0,1.0,3.0,10.0,0.0,0.0,0.0,1.0,1.0,0.0,39.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,10.8,1.4,1.74,0.0
1326.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,27.0,5.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,0.0,0.0,6.0,12.0,4.0,12.5,0.0,0.0,6.0,13.0,2.0,12.666666666666666,0.0,11.1,0.6,2.02,1.0
2611.0,1.0,8.0,2.0,15.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,20.0,0.0,0.0,6.0,12.0,4.0,14.75,0.0,0.0,6.0,7.0,4.0,12.25,0.0,9.4,-0.8,-3.12,2.0
